reviewID,customerID,productID,ReviewDate,Rating,ReviewText,SentimentScore,SentimentCategory,SentimentBucket
1248,72,2,2025-12-19,4,Shipping was fast and the item was  well-packaged.,0.0,Positive,Neutral (-0.05 to 0.05)
1249,72,5,2025-01-23,3,"Average  experience, nothing special.",-0.3089,Partially negative,Mildly Negative (-0.5 to -0.05)
1250,11,10,2025-10-23,1,Not worth the money.,-0.1695,Negative,Mildly Negative (-0.5 to -0.05)
1251,20,2,2024-06-10,3,"Good quality, but could be cheaper.",0.2382,partially positive,Mildly Postive (0.05 to 0.50)
1252,87,8,2024-12-10,5,Exceeded  my expectations!,0.0,Positive,Neutral (-0.05 to 0.05)
1253,68,3,2024-06-30,3,Not worth  the money.,-0.1695,Partially negative,Mildly Negative (-0.5 to -0.05)
1254,45,4,2024-02-16,5,The quality is top-notch.,0.0,Positive,Neutral (-0.05 to 0.05)
1255,42,8,2025-12-15,5,Five stars for the quick delivery.,0.0,Positive,Neutral (-0.05 to 0.05)
1256,80,4,2025-08-12,2,Disappointed with the performance.,-0.4767,Negative,Mildly Negative (-0.5 to -0.05)
1257,93,10,2023-02-05,4,Customer support was very helpful.,0.6997,Postive,Strongly Postive (0.50 to 1.00)
1258,80,1,2023-11-13,5,Amazing value for the price.,0.7351,Postive,Strongly Postive (0.50 to 1.00)
1259,66,15,2023-06-13,3,"Average experience, nothing special.",-0.3089,Partially negative,Mildly Negative (-0.5 to -0.05)
1260,47,6,2025-09-02,5,Exceeded my expectations!,0.0,Positive,Neutral (-0.05 to 0.05)
1261,12,18,2023-08-08,4,Five stars for the quick delivery.,0.0,Positive,Neutral (-0.05 to 0.05)
1262,46,17,2024-08-26,2,Disappointed with  the performance.,-0.4767,Negative,Mildly Negative (-0.5 to -0.05)
1263,48,9,2023-09-20,3,"Average  experience, nothing special.",-0.3089,Partially negative,Mildly Negative (-0.5 to -0.05)
1264,72,7,2023-05-07,5,"Great purchase, very satisfied.",0.8016,Postive,Strongly Postive (0.50 to 1.00)
1265,81,20,2023-04-29,4,Customer support  was very helpful.,0.6997,Postive,Strongly Postive (0.50 to 1.00)
1266,65,14,2025-07-01,4,Shipping was fast and the item was well-packaged.,0.0,Positive,Neutral (-0.05 to 0.05)
1267,85,4,2024-07-11,5,The quality is top-notch.,0.0,Positive,Neutral (-0.05 to 0.05)
1268,60,6,2023-10-06,3,Not worth  the money.,-0.1695,Partially negative,Mildly Negative (-0.5 to -0.05)
1269,39,13,2024-02-09,4,The quality is  top-notch.,0.0,Positive,Neutral (-0.05 to 0.05)
1270,72,16,2025-07-11,4,"I love this product, will buy again!",0.6696,Postive,Strongly Postive (0.50 to 1.00)
1271,64,10,2024-04-28,4,The quality  is top-notch.,0.0,Positive,Neutral (-0.05 to 0.05)
1272,82,14,2025-12-24,4,Exceeded my expectations!,0.0,Positive,Neutral (-0.05 to 0.05)
1273,74,10,2024-02-19,4,Five stars for the quick delivery.,0.0,Positive,Neutral (-0.05 to 0.05)
1274,24,1,2025-08-14,1,Not worth the money.,-0.1695,Negative,Mildly Negative (-0.5 to -0.05)
1275,52,2,2023-06-06,5,Customer support was very helpful.,0.6997,Postive,Strongly Postive (0.50 to 1.00)
1276,52,10,2024-11-05,2,"Good quality, but  could be cheaper.",0.2382,Partially negative,Mildly Postive (0.05 to 0.50)
1277,20,11,2023-09-28,4,"I love this product, will buy again!",0.6696,Postive,Strongly Postive (0.50 to 1.00)
1278,25,17,2023-06-22,5,The quality is top-notch.,0.0,Positive,Neutral (-0.05 to 0.05)
1279,54,8,2025-09-13,3,"Good quality, but could be cheaper.",0.2382,partially positive,Mildly Postive (0.05 to 0.50)
1280,88,19,2023-01-18,3,Not worth the money.,-0.1695,Partially negative,Mildly Negative (-0.5 to -0.05)
1281,58,12,2023-09-24,5,The quality is top-notch.,0.0,Positive,Neutral (-0.05 to 0.05)
1282,7,19,2023-04-24,2,The product arrived late.,0.0,Negative,Neutral (-0.05 to 0.05)
1283,67,2,2024-09-24,3,"The  product is okay, but the instructions were unclear.",-0.2617,Partially negative,Mildly Negative (-0.5 to -0.05)
1284,2,12,2025-10-04,1,Not worth the money.,-0.1695,Negative,Mildly Negative (-0.5 to -0.05)
1285,81,12,2024-07-15,4,"Good quality, but could be  cheaper.",0.2382,Postive,Mildly Postive (0.05 to 0.50)
1286,89,19,2025-03-12,5,"Excellent product, highly recommend!",0.7773,Postive,Strongly Postive (0.50 to 1.00)
1287,69,17,2024-10-04,2,Product did not meet my expectations.,0.0,Negative,Neutral (-0.05 to 0.05)
1288,77,8,2025-06-09,5,"I love this product, will buy again!",0.6696,Postive,Strongly Postive (0.50 to 1.00)
1289,52,7,2023-09-30,3,"Good quality, but could be cheaper.",0.2382,partially positive,Mildly Postive (0.05 to 0.50)
1290,30,6,2024-04-01,3,"The product is okay, but the instructions were unclear.",-0.2617,Partially negative,Mildly Negative (-0.5 to -0.05)
1291,90,2,2024-05-20,4,Shipping was fast and the item  was well-packaged.,0.0,Positive,Neutral (-0.05 to 0.05)
1292,16,5,2024-03-15,5,The quality is top-notch.,0.0,Positive,Neutral (-0.05 to 0.05)
1293,23,2,2024-11-07,5,Exceeded my expectations!,0.0,Positive,Neutral (-0.05 to 0.05)
1294,86,11,2023-06-11,4,Shipping was fast and the item was well-packaged.,0.0,Positive,Neutral (-0.05 to 0.05)
1295,61,8,2025-09-16,5,The build quality is impressive.,0.5106,Postive,Strongly Postive (0.50 to 1.00)
1296,60,9,2025-10-26,4,"Good quality,  but could be cheaper.",0.2382,Postive,Mildly Postive (0.05 to 0.50)
1297,87,5,2024-08-14,3,"Average experience, nothing special.",-0.3089,Partially negative,Mildly Negative (-0.5 to -0.05)
1298,82,1,2024-08-13,4,"Excellent product, highly recommend!",0.7773,Postive,Strongly Postive (0.50 to 1.00)
1299,44,18,2025-07-02,4,"I love this product, will buy again!",0.6696,Postive,Strongly Postive (0.50 to 1.00)
1300,6,11,2024-04-14,4,Customer support was very helpful.,0.6997,Postive,Strongly Postive (0.50 to 1.00)
1301,79,13,2025-05-28,4,"Great purchase, very satisfied.",0.8016,Postive,Strongly Postive (0.50 to 1.00)
1302,20,11,2023-11-29,3,"Good quality, but could be cheaper.",0.2382,partially positive,Mildly Postive (0.05 to 0.50)
1303,99,3,2024-03-22,4,Customer support was very helpful.,0.6997,Postive,Strongly Postive (0.50 to 1.00)
1304,77,15,2024-05-09,3,"Average experience, nothing special.",-0.3089,Partially negative,Mildly Negative (-0.5 to -0.05)
1305,24,4,2025-01-26,1,The  product arrived late.,0.0,Negative,Neutral (-0.05 to 0.05)
1306,89,1,2023-09-03,4,Customer support was very helpful.,0.6997,Postive,Strongly Postive (0.50 to 1.00)
1307,36,13,2024-05-16,3,"Average  experience, nothing special.",-0.3089,Partially negative,Mildly Negative (-0.5 to -0.05)
1308,46,5,2025-02-03,4,"Great purchase,  very satisfied.",0.8016,Postive,Strongly Postive (0.50 to 1.00)
1309,53,8,2024-10-12,4,"I love this product,  will buy again!",0.6696,Postive,Strongly Postive (0.50 to 1.00)
1310,96,17,2025-11-19,3,"Good  quality, but could be cheaper.",0.2382,partially positive,Mildly Postive (0.05 to 0.50)
1311,71,13,2023-01-29,5,"Great purchase, very satisfied.",0.8016,Postive,Strongly Postive (0.50 to 1.00)
1312,11,18,2023-05-16,4,"Good quality, but could be cheaper.",0.2382,Postive,Mildly Postive (0.05 to 0.50)
1313,2,2,2025-06-30,5,The build quality  is impressive.,0.5106,Postive,Strongly Postive (0.50 to 1.00)
1314,63,2,2025-03-17,5,Amazing value for the price.,0.7351,Postive,Strongly Postive (0.50 to 1.00)
1315,85,14,2023-05-28,4,"I  love this product, will buy again!",0.6696,Postive,Strongly Postive (0.50 to 1.00)
1316,40,20,2025-05-24,2,"The product is okay, but the instructions were unclear.",-0.2617,Negative,Mildly Negative (-0.5 to -0.05)
1317,24,8,2025-11-08,1,The product arrived late.,0.0,Negative,Neutral (-0.05 to 0.05)
1318,28,1,2024-02-13,3,"Average experience, nothing special.",-0.3089,Partially negative,Mildly Negative (-0.5 to -0.05)
1319,84,6,2024-07-20,1,Product did not meet my  expectations.,0.0,Negative,Neutral (-0.05 to 0.05)
1320,74,10,2024-11-26,1,I had a bad experience with this product.,-0.5423,Negative,Strongly Negative (-1.00 to -0.5)
1321,32,3,2025-02-25,2,The product arrived late.,0.0,Negative,Neutral (-0.05 to 0.05)
1322,70,16,2024-04-15,1,Product did not meet my expectations.,0.0,Negative,Neutral (-0.05 to 0.05)
1323,61,17,2025-10-27,1,Product did  not meet my expectations.,0.0,Negative,Neutral (-0.05 to 0.05)
1324,36,10,2025-12-27,4,Customer support was very helpful.,0.6997,Postive,Strongly Postive (0.50 to 1.00)
1325,66,12,2024-08-07,3,"I love this product, will buy again!",0.6696,partially positive,Strongly Postive (0.50 to 1.00)
1326,69,4,2024-06-09,5,"Great purchase, very satisfied.",0.8016,Postive,Strongly Postive (0.50 to 1.00)
1327,37,9,2025-05-20,2,"Average experience, nothing special.",-0.3089,Negative,Mildly Negative (-0.5 to -0.05)
1328,97,11,2025-12-23,4,Customer support was very helpful.,0.6997,Postive,Strongly Postive (0.50 to 1.00)
1329,45,19,2024-01-03,2,Not worth the money.,-0.1695,Negative,Mildly Negative (-0.5 to -0.05)
1330,24,12,2025-05-31,2,Not worth the money.,-0.1695,Negative,Mildly Negative (-0.5 to -0.05)
1331,88,5,2025-06-02,4,The quality is top-notch.,0.0,Positive,Neutral (-0.05 to 0.05)
1332,72,4,2024-06-15,5,Amazing value for the  price.,0.7351,Postive,Strongly Postive (0.50 to 1.00)
1333,6,3,2023-12-06,3,"The product is okay, but the instructions were unclear.",-0.2617,Partially negative,Mildly Negative (-0.5 to -0.05)
1334,39,11,2025-04-03,4,"I love this product, will buy again!",0.6696,Postive,Strongly Postive (0.50 to 1.00)
1335,43,15,2025-03-06,4,The quality is top-notch.,0.0,Positive,Neutral (-0.05 to 0.05)
1336,95,9,2023-11-27,1,"Not satisfied, the  product broke after a week.",-0.6288,Negative,Strongly Negative (-1.00 to -0.5)
1337,89,4,2023-10-09,3,"Average experience, nothing special.",-0.3089,Partially negative,Mildly Negative (-0.5 to -0.05)
1338,44,13,2025-02-01,2,Disappointed with the performance.,-0.4767,Negative,Mildly Negative (-0.5 to -0.05)
1339,76,19,2024-11-01,5,The quality is top-notch.,0.0,Positive,Neutral (-0.05 to 0.05)
1340,62,7,2025-07-10,3,Not worth  the money.,-0.1695,Partially negative,Mildly Negative (-0.5 to -0.05)
1341,64,7,2023-06-21,2,"Average experience, nothing  special.",-0.3089,Negative,Mildly Negative (-0.5 to -0.05)
1342,91,1,2025-06-03,5,Customer support was very helpful.,0.6997,Postive,Strongly Postive (0.50 to 1.00)
1343,39,4,2025-04-10,5,The build quality is impressive.,0.5106,Postive,Strongly Postive (0.50 to 1.00)
1344,31,20,2025-05-16,5,The quality is top-notch.,0.0,Positive,Neutral (-0.05 to 0.05)
1345,55,18,2023-10-14,5,"Excellent product, highly recommend!",0.7773,Postive,Strongly Postive (0.50 to 1.00)
1346,47,6,2024-10-14,2,The product arrived late.,0.0,Negative,Neutral (-0.05 to 0.05)
1347,21,11,2025-07-16,4,Shipping was fast and the item was well-packaged.,0.0,Positive,Neutral (-0.05 to 0.05)
1348,45,19,2024-02-14,5,"I love this product, will buy again!",0.6696,Postive,Strongly Postive (0.50 to 1.00)
1349,22,10,2025-04-11,4,Five stars for the quick delivery.,0.0,Positive,Neutral (-0.05 to 0.05)
1350,69,9,2024-02-01,3,"The product is okay, but the instructions were unclear.",-0.2617,Partially negative,Mildly Negative (-0.5 to -0.05)
1351,30,20,2023-07-23,1,"Not satisfied, the product broke  after a week.",-0.6288,Negative,Strongly Negative (-1.00 to -0.5)
1352,50,14,2025-06-25,5,The quality is  top-notch.,0.0,Positive,Neutral (-0.05 to 0.05)
1353,34,5,2024-06-30,5,The quality is top-notch.,0.0,Positive,Neutral (-0.05 to 0.05)
1354,53,8,2024-05-08,5,"Excellent  product, highly recommend!",0.7773,Postive,Strongly Postive (0.50 to 1.00)
1355,9,20,2025-05-29,5,Customer support was very helpful.,0.6997,Postive,Strongly Postive (0.50 to 1.00)
1356,14,15,2025-04-18,4,The quality is top-notch.,0.0,Positive,Neutral (-0.05 to 0.05)
1357,23,17,2024-01-03,1,"Terrible  customer service, would not buy again.",-0.4767,Negative,Mildly Negative (-0.5 to -0.05)
1358,90,10,2024-01-16,3,Not worth  the money.,-0.1695,Partially negative,Mildly Negative (-0.5 to -0.05)
1359,28,4,2023-05-25,3,Not worth the money.,-0.1695,Partially negative,Mildly Negative (-0.5 to -0.05)
1360,58,12,2023-11-13,2,"Average  experience, nothing special.",-0.3089,Negative,Mildly Negative (-0.5 to -0.05)
1361,96,15,2023-03-07,5,Customer support was very helpful.,0.6997,Postive,Strongly Postive (0.50 to 1.00)
1362,99,2,2025-12-03,1,Product did not meet my expectations.,0.0,Negative,Neutral (-0.05 to 0.05)
1363,16,4,2024-07-16,2,The product arrived late.,0.0,Negative,Neutral (-0.05 to 0.05)
